GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 00:31:37,B71030,455,-22.88894,-43.29243,0.0,109878,2.0.14,22,066,13.0,16.0,,,2.0.14
2023-02-21 00:31:54,A72118,455,-22.88905,-43.29245,0.0,110833,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:31:59,B71078,455,-22.88939,-43.29205,0.0,111067,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:32:38,B71078,455,-22.88939,-43.29205,0.0,113320,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:32:54,A72118,455,-22.88904,-43.29245,0.0,114186,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:32:58,B71028,455,-22.88934,-43.29199,0.0,114377,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:33:08,B71078,455,-22.88939,-43.29205,0.0,114962,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:33:37,B71108,455,-22.8892,-43.29206,0.0,116641,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:33:38,B71078,455,-22.88939,-43.29205,0.0,116673,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:33:55,A72118,455,-22.88903,-43.29245,0.0,117663,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:34:08,B71078,455,-22.88939,-43.29205,0.0,118364,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:34:38,B71078,455,-22.88939,-43.29205,0.0,120058,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:34:52,B71136,455,-22.88925,-43.29273,0.0,120824,2.0.14,25,066,13.0,16.0,,,2.0.14
2023-02-21 00:34:55,A72118,455,-22.88904,-43.29245,0.0,120985,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:35:04,B71069,455,-22.88939,-43.29168,0.0,121504,2.0.14,20,066,13.0,16.0,,,2.0.14
2023-02-21 00:35:08,B71078,455,-22.88939,-43.29205,0.0,121722,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:35:38,B71078,455,-22.88939,-43.29205,0.0,123401,2.0.14,21,066,13.0,16.0,,,2.0.14
